,participant_id,age,agent,color,video_order,video_url,rating_enjoyment,rating_danger,rating_map_difficulty,perceived_playing_style,game_familiarity,watch_gaming_frequency,model_name,amplitude_condition,danger_condition,danger_score,map_difficulty_condition,map_difficulty_score,trajectory_unit,trajectory_model,trajectory
2921,5770-523371fa-8fdb-4152-821e-cbfaa2749f03,56,high_danger_low_difficulty,blue,2,mr_2_1_10_trajectory_high_amplitude_high_danger_0.056_low_difficulty_54.33_blue.mp4,,,93.0,37.0,1.0,2.0,mr_2_1_10,high,high,0.56,low,0.5433,mr_2_1_10_trajectory_high_amplitude_high_danger_0.056_low_difficulty,mr_2_1_10,mr_2_1_10_high_amplitude
2922,5770-523371fa-8fdb-4152-821e-cbfaa2749f03,56,low_danger_high_difficulty,yellow,3,mr_2_1_10_trajectory_low_amplitude_low_danger_0.037_high_difficulty_57.00_yellow.mp4,,,37.0,37.0,1.0,2.0,mr_2_1_10,low,low,0.37,high,0.57,mr_2_1_10_trajectory_low_amplitude_low_danger_0.037_high_difficulty,mr_2_1_10,mr_2_1_10_low_amplitude
2923,5770-523371fa-8fdb-4152-821e-cbfaa2749f03,56,low_danger_low_difficulty,green,4,mr_2_1_10_trajectory_low_amplitude_low_danger_0.038_low_difficulty_44.00_green.mp4,,,5.0,37.0,1.0,2.0,mr_2_1_10,low,low,0.38,low,0.44,mr_2_1_10_trajectory_low_amplitude_low_danger_0.038_low_difficulty,mr_2_1_10,mr_2_1_10_low_amplitude
2924,1743-129bf4af-309a-4334-bd53-4dde6f5e9285,73,low_danger_low_difficulty,green,1,mr_5_2_20_trajectory_high_amplitude_low_danger_0.048_low_difficulty_53.67_green.mp4,,63.0,,32.0,2.0,1.0,mr_5_2_20,high,low,0.48,low,0.5367000000000001,mr_5_2_20_trajectory_high_amplitude_low_danger_0.048_low_difficulty,mr_5_2_20,mr_5_2_20_high_amplitude
2925,1743-129bf4af-309a-4334-bd53-4dde6f5e9285,73,high_danger_high_difficulty,red,2,mr_5_2_20_trajectory_high_amplitude_high_danger_0.062_high_difficulty_70.33_red.mp4,,75.0,,32.0,2.0,1.0,mr_5_2_20,high,high,0.62,high,0.7033,mr_5_2_20_trajectory_high_amplitude_high_danger_0.062_high_difficulty,mr_5_2_20,mr_5_2_20_high_amplitude
2926,1743-129bf4af-309a-4334-bd53-4dde6f5e9285,73,high_danger_low_difficulty,blue,3,mr_5_2_20_trajectory_low_amplitude_high_danger_0.050_low_difficulty_46.00_blue.mp4,,54.0,,32.0,2.0,1.0,mr_5_2_20,low,high,0.5,low,0.46,mr_5_2_20_trajectory_low_amplitude_high_danger_0.050_low_difficulty,mr_5_2_20,mr_5_2_20_low_amplitude
2927,1743-129bf4af-309a-4334-bd53-4dde6f5e9285,73,low_danger_high_difficulty,yellow,4,mr_5_2_20_trajectory_low_amplitude_low_danger_0.038_high_difficulty_55.67_yellow.mp4,,63.0,,32.0,2.0,1.0,mr_5_2_20,low,low,0.38,high,0.5567,mr_5_2_20_trajectory_low_amplitude_low_danger_0.038_high_difficulty,mr_5_2_20,mr_5_2_20_low_amplitude
2928,9686-7c41fa30-03bd-4b1f-aec9-b111f08cc02e,71,high_danger_high_difficulty,blue,1,mr_2_1_10_trajectory_high_amplitude_high_danger_0.055_high_difficulty_71.67_blue.mp4,,85.0,,36.0,0.0,1.0,mr_2_1_10,high,high,0.55,high,0.7167,mr_2_1_10_trajectory_high_amplitude_high_danger_0.055_high_difficulty,mr_2_1_10,mr_2_1_10_high_amplitude
2929,9686-7c41fa30-03bd-4b1f-aec9-b111f08cc02e,71,low_danger_high_difficulty,yellow,2,mr_2_1_10_trajectory_high_amplitude_low_danger_0.043_high_difficulty_72.00_yellow.mp4,,18.0,,36.0,0.0,1.0,mr_2_1_10,high,low,0.42999999999999994,high,0.72,mr_2_1_10_trajectory_high_amplitude_low_danger_0.043_high_difficulty,mr_2_1_10,mr_2_1_10_high_amplitude
2930,9686-7c41fa30-03bd-4b1f-aec9-b111f08cc02e,71,low_danger_low_difficulty,green,3,mr_2_1_10_trajectory_low_amplitude_low_danger_0.038_low_difficulty_44.00_green.mp4,,15.0,,36.0,0.0,1.0,mr_2_1_10,low,low,0.38,low,0.44,mr_2_1_10_trajectory_low_amplitude_low_danger_0.038_low_difficulty,mr_2_1_10,mr_2_1_10_low_amplitude
2931,9686-7c41fa30-03bd-4b1f-aec9-b111f08cc02e,71,high_danger_low_difficulty,red,4,mr_2_1_10_trajectory_low_amplitude_high_danger_0.047_low_difficulty_45.67_red.mp4,,61.0,,36.0,0.0,1.0,mr_2_1_10,low,high,0.47,low,0.4567,mr_2_1_10_trajectory_low_amplitude_high_danger_0.047_low_difficulty,mr_2_1_10,mr_2_1_10_low_amplitude
2932,4019-9c1f62e2-11b0-413b-ad6d-2033b774172c,62,high_danger_high_difficulty,green,1,unlimited_trajectory_high_amplitude_high_danger_0.052_high_difficulty_65.33_green.mp4,66.0,,,10.0,1.0,0.0,unlimited,high,high,0.52,high,0.6533,unlimited_trajectory_high_amplitude_high_danger_0.052_high_difficulty,unlimited,unlimited_high_amplitude
2933,4019-9c1f62e2-11b0-413b-ad6d-2033b774172c,62,low_danger_high_difficulty,red,2,unlimited_trajectory_high_amplitude_low_danger_0.044_high_difficulty_65.33_red.mp4,64.0,,,10.0,1.0,0.0,unlimited,high,low,0.43999999999999995,high,0.6533,unlimited_trajectory_high_amplitude_low_danger_0.044_high_difficulty,unlimited,unlimited_high_amplitude
2934,4019-9c1f62e2-11b0-413b-ad6d-2033b774172c,62,low_danger_low_difficulty,blue,3,unlimited_trajectory_low_amplitude_low_danger_0.039_low_difficulty_48.00_blue.mp4,54.0,,,10.0,1.0,0.0,unlimited,low,low,0.39,low,0.48,unlimited_trajectory_low_amplitude_low_danger_0.039_low_difficulty,unlimited,unlimited_low_amplitude
2935,4019-9c1f62e2-11b0-413b-ad6d-2033b774172c,62,high_danger_low_difficulty,yellow,4,unlimited_trajectory_low_amplitude_high_danger_0.047_low_difficulty_48.00_yellow.mp4,50.0,,,10.0,1.0,0.0,unlimited,low,high,0.47,low,0.48,unlimited_trajectory_low_amplitude_high_danger_0.047_low_difficulty,unlimited,unlimited_low_amplitude
2936,7834-3aceb1c0-a569-46ec-9f2f-2f7370a86360,31,high_danger_high_difficulty,blue,1,mr_2_1_10_trajectory_low_amplitude_high_danger_0.049_high_difficulty_56.33_blue.mp4,,,34.0,61.0,0.0,0.0,mr_2_1_10,low,high,0.49,high,0.5633,mr_2_1_10_trajectory_low_amplitude_high_danger_0.049_high_difficulty,mr_2_1_10,mr_2_1_10_low_amplitude
2937,7834-3aceb1c0-a569-46ec-9f2f-2f7370a86360,31,high_danger_low_difficulty,yellow,2,mr_2_1_10_trajectory_low_amplitude_high_danger_0.047_low_difficulty_45.67_yellow.mp4,,,69.0,61.0,0.0,0.0,mr_2_1_10,low,high,0.47,low,0.4567,mr_2_1_10_trajectory_low_amplitude_high_danger_0.047_low_difficulty,mr_2_1_10,mr_2_1_10_low_amplitude
2938,7834-3aceb1c0-a569-46ec-9f2f-2f7370a86360,31,low_danger_high_difficulty,green,3,mr_2_1_10_trajectory_high_amplitude_low_danger_0.043_high_difficulty_72.00_green.mp4,,,29.0,61.0,0.0,0.0,mr_2_1_10,high,low,0.42999999999999994,high,0.72,mr_2_1_10_trajectory_high_amplitude_low_danger_0.043_high_difficulty,mr_2_1_10,mr_2_1_10_high_amplitude
2939,7834-3aceb1c0-a569-46ec-9f2f-2f7370a86360,31,low_danger_low_difficulty,red,4,mr_2_1_10_trajectory_high_amplitude_low_danger_0.042_low_difficulty_56.33_red.mp4,,,5.0,61.0,0.0,0.0,mr_2_1_10,high,low,0.42000000000000004,low,0.5633,mr_2_1_10_trajectory_high_amplitude_low_danger_0.042_low_difficulty,mr_2_1_10,mr_2_1_10_high_amplitude
2940,8378-f81a596a-6b89-4a72-8335-ba60fc033105,20,high_danger_high_difficulty,green,1,mr_5_2_20_trajectory_low_amplitude_high_danger_0.055_high_difficulty_56.67_green.mp4,,,0.0,93.0,3.0,4.0,mr_5_2_20,low,high,0.55,high,0.5667,mr_5_2_20_trajectory_low_amplitude_high_danger_0.055_high_difficulty,mr_5_2_20,mr_5_2_20_low_amplitude
2941,8378-f81a596a-6b89-4a72-8335-ba60fc033105,20,low_danger_high_difficulty,red,2,mr_5_2_20_trajectory_low_amplitude_low_danger_0.038_high_difficulty_55.67_red.mp4,,,7.0,93.0,3.0,4.0,mr_5_2_20,low,low,0.38,high,0.5567,mr_5_2_20_trajectory_low_amplitude_low_danger_0.038_high_difficulty,mr_5_2_20,mr_5_2_20_low_amplitude
2942,8378-f81a596a-6b89-4a72-8335-ba60fc033105,20,high_danger_low_difficulty,blue,3,mr_5_2_20_trajectory_high_amplitude_high_danger_0.060_low_difficulty_52.67_blue.mp4,,,22.0,93.0,3.0,4.0,mr_5_2_20,high,high,0.6,low,0.5267000000000001,mr_5_2_20_trajectory_high_amplitude_high_danger_0.060_low_difficulty,mr_5_2_20,mr_5_2_20_high_amplitude
2943,8378-f81a596a-6b89-4a72-8335-ba60fc033105,20,low_danger_low_difficulty,yellow,4,mr_5_2_20_trajectory_high_amplitude_low_danger_0.048_low_difficulty_53.67_yellow.mp4,,,8.0,93.0,3.0,4.0,mr_5_2_20,high,low,0.48,low,0.5367000000000001,mr_5_2_20_trajectory_high_amplitude_low_danger_0.048_low_difficulty,mr_5_2_20,mr_5_2_20_high_amplitude
2944,2631-53fd3f2c-89ac-429a-86fe-3b1338c5791e,26,high_danger_high_difficulty,yellow,1,mr_5_2_20_trajectory_low_amplitude_high_danger_0.055_high_difficulty_56.67_yellow.mp4,,27.0,,69.0,2.0,4.0,mr_5_2_20,low,high,0.55,high,0.5667,mr_5_2_20_trajectory_low_amplitude_high_danger_0.055_high_difficulty,mr_5_2_20,mr_5_2_20_low_amplitude
2945,2631-53fd3f2c-89ac-429a-86fe-3b1338c5791e,26,high_danger_low_difficulty,green,2,mr_5_2_20_trajectory_low_amplitude_high_danger_0.050_low_difficulty_46.00_green.mp4,,73.0,,69.0,2.0,4.0,mr_5_2_20,low,high,0.5,low,0.46,mr_5_2_20_trajectory_low_amplitude_high_danger_0.050_low_difficulty,mr_5_2_20,mr_5_2_20_low_amplitude
2946,2631-53fd3f2c-89ac-429a-86fe-3b1338c5791e,26,low_danger_high_difficulty,red,3,mr_5_2_20_trajectory_high_amplitude_low_danger_0.048_high_difficulty_70.00_red.mp4,,34.0,,69.0,2.0,4.0,mr_5_2_20,high,low,0.48,high,0.7,mr_5_2_20_trajectory_high_amplitude_low_danger_0.048_high_difficulty,mr_5_2_20,mr_5_2_20_high_amplitude
2947,2631-53fd3f2c-89ac-429a-86fe-3b1338c5791e,26,low_danger_low_difficulty,blue,4,mr_5_2_20_trajectory_high_amplitude_low_danger_0.048_low_difficulty_53.67_blue.mp4,,4.0,,69.0,2.0,4.0,mr_5_2_20,high,low,0.48,low,0.5367000000000001,mr_5_2_20_trajectory_high_amplitude_low_danger_0.048_low_difficulty,mr_5_2_20,mr_5_2_20_high_amplitude
2948,9379-e67d9a0c-c789-40ee-ac1d-8f67cbdb0a15,37,high_danger_high_difficulty,yellow,1,mr_5_2_20_trajectory_high_amplitude_high_danger_0.062_high_difficulty_70.33_yellow.mp4,,,100.0,100.0,2.0,2.0,mr_5_2_20,high,high,0.62,high,0.7033,mr_5_2_20_trajectory_high_amplitude_high_danger_0.062_high_difficulty,mr_5_2_20,mr_5_2_20_high_amplitude
2949,9379-e67d9a0c-c789-40ee-ac1d-8f67cbdb0a15,37,high_danger_low_difficulty,green,2,mr_5_2_20_trajectory_high_amplitude_high_danger_0.060_low_difficulty_52.67_green.mp4,,,100.0,100.0,2.0,2.0,mr_5_2_20,high,high,0.6,low,0.5267000000000001,mr_5_2_20_trajectory_high_amplitude_high_danger_0.060_low_difficulty,mr_5_2_20,mr_5_2_20_high_amplitude
2950,9379-e67d9a0c-c789-40ee-ac1d-8f67cbdb0a15,37,low_danger_high_difficulty,red,3,mr_5_2_20_trajectory_low_amplitude_low_danger_0.038_high_difficulty_55.67_red.mp4,,,0.0,100.0,2.0,2.0,mr_5_2_20,low,low,0.38,high,0.5567,mr_5_2_20_trajectory_low_amplitude_low_danger_0.038_high_difficulty,mr_5_2_20,mr_5_2_20_low_amplitude
2951,9379-e67d9a0c-c789-40ee-ac1d-8f67cbdb0a15,37,low_danger_low_difficulty,blue,4,mr_5_2_20_trajectory_low_amplitude_low_danger_0.039_low_difficulty_46.00_blue.mp4,,,0.0,100.0,2.0,2.0,mr_5_2_20,low,low,0.39,low,0.46,mr_5_2_20_trajectory_low_amplitude_low_danger_0.039_low_difficulty,mr_5_2_20,mr_5_2_20_low_amplitude
2952,8551-2de879ba-e2c3-447d-aa40-671e69748aef,28,high_danger_high_difficulty,red,1,unlimited_trajectory_low_amplitude_high_danger_0.047_high_difficulty_60.67_red.mp4,,83.0,,17.0,2.0,2.0,unlimited,low,high,0.47,high,0.6067,unlimited_trajectory_low_amplitude_high_danger_0.047_high_difficulty,unlimited,unlimited_low_amplitude
2953,8551-2de879ba-e2c3-447d-aa40-671e69748aef,28,high_danger_low_difficulty,blue,2,unlimited_trajectory_low_amplitude_high_danger_0.047_low_difficulty_48.00_blue.mp4,,80.0,,17.0,2.0,2.0,unlimited,low,high,0.47,low,0.48,unlimited_trajectory_low_amplitude_high_danger_0.047_low_difficulty,unlimited,unlimited_low_amplitude
2954,8551-2de879ba-e2c3-447d-aa40-671e69748aef,28,low_danger_high_difficulty,yellow,3,unlimited_trajectory_high_amplitude_low_danger_0.044_high_difficulty_65.33_yellow.mp4,,54.0,,17.0,2.0,2.0,unlimited,high,low,0.43999999999999995,high,0.6533,unlimited_trajectory_high_amplitude_low_danger_0.044_high_difficulty,unlimited,unlimited_high_amplitude
2955,8551-2de879ba-e2c3-447d-aa40-671e69748aef,28,low_danger_low_difficulty,green,4,unlimited_trajectory_high_amplitude_low_danger_0.045_low_difficulty_53.33_green.mp4,,59.0,,17.0,2.0,2.0,unlimited,high,low,0.44999999999999996,low,0.5333,unlimited_trajectory_high_amplitude_low_danger_0.045_low_difficulty,unlimited,unlimited_high_amplitude
2956,8699-3f398c74-a66a-411e-8c8b-b4ab6a898470,29,high_danger_high_difficulty,blue,1,mr_2_1_10_trajectory_high_amplitude_high_danger_0.055_high_difficulty_71.67_blue.mp4,100.0,,,86.0,3.0,2.0,mr_2_1_10,high,high,0.55,high,0.7167,mr_2_1_10_trajectory_high_amplitude_high_danger_0.055_high_difficulty,mr_2_1_10,mr_2_1_10_high_amplitude
2957,8699-3f398c74-a66a-411e-8c8b-b4ab6a898470,29,high_danger_low_difficulty,yellow,2,mr_2_1_10_trajectory_high_amplitude_high_danger_0.056_low_difficulty_54.33_yellow.mp4,70.0,,,86.0,3.0,2.0,mr_2_1_10,high,high,0.56,low,0.5433,mr_2_1_10_trajectory_high_amplitude_high_danger_0.056_low_difficulty,mr_2_1_10,mr_2_1_10_high_amplitude
2958,8699-3f398c74-a66a-411e-8c8b-b4ab6a898470,29,low_danger_high_difficulty,green,3,mr_2_1_10_trajectory_low_amplitude_low_danger_0.037_high_difficulty_57.00_green.mp4,68.0,,,86.0,3.0,2.0,mr_2_1_10,low,low,0.37,high,0.57,mr_2_1_10_trajectory_low_amplitude_low_danger_0.037_high_difficulty,mr_2_1_10,mr_2_1_10_low_amplitude
2959,8699-3f398c74-a66a-411e-8c8b-b4ab6a898470,29,low_danger_low_difficulty,red,4,mr_2_1_10_trajectory_low_amplitude_low_danger_0.038_low_difficulty_44.00_red.mp4,69.0,,,86.0,3.0,2.0,mr_2_1_10,low,low,0.38,low,0.44,mr_2_1_10_trajectory_low_amplitude_low_danger_0.038_low_difficulty,mr_2_1_10,mr_2_1_10_low_amplitude
2960,0903-a2bb2336-f101-41a7-a831-84402ac28f28,25,high_danger_high_difficulty,green,1,mr_5_2_20_trajectory_high_amplitude_high_danger_0.062_high_difficulty_70.33_green.mp4,100.0,,,0.0,2.0,1.0,mr_5_2_20,high,high,0.62,high,0.7033,mr_5_2_20_trajectory_high_amplitude_high_danger_0.062_high_difficulty,mr_5_2_20,mr_5_2_20_high_amplitude
2961,0903-a2bb2336-f101-41a7-a831-84402ac28f28,25,high_danger_low_difficulty,red,2,mr_5_2_20_trajectory_high_amplitude_high_danger_0.060_low_difficulty_52.67_red.mp4,100.0,,,0.0,2.0,1.0,mr_5_2_20,high,high,0.6,low,0.5267000000000001,mr_5_2_20_trajectory_high_amplitude_high_danger_0.060_low_difficulty,mr_5_2_20,mr_5_2_20_high_amplitude
2962,0903-a2bb2336-f101-41a7-a831-84402ac28f28,25,low_danger_high_difficulty,blue,3,mr_5_2_20_trajectory_low_amplitude_low_danger_0.038_high_difficulty_55.67_blue.mp4,100.0,,,0.0,2.0,1.0,mr_5_2_20,low,low,0.38,high,0.5567,mr_5_2_20_trajectory_low_amplitude_low_danger_0.038_high_difficulty,mr_5_2_20,mr_5_2_20_low_amplitude
2963,0903-a2bb2336-f101-41a7-a831-84402ac28f28,25,low_danger_low_difficulty,yellow,4,mr_5_2_20_trajectory_low_amplitude_low_danger_0.039_low_difficulty_46.00_yellow.mp4,100.0,,,0.0,2.0,1.0,mr_5_2_20,low,low,0.39,low,0.46,mr_5_2_20_trajectory_low_amplitude_low_danger_0.039_low_difficulty,mr_5_2_20,mr_5_2_20_low_amplitude
2964,1433-0c4bc054-47de-441c-95fe-5b90017994d7,31,high_danger_high_difficulty,green,1,unlimited_trajectory_high_amplitude_high_danger_0.052_high_difficulty_65.33_green.mp4,,86.0,,91.0,2.0,2.0,unlimited,high,high,0.52,high,0.6533,unlimited_trajectory_high_amplitude_high_danger_0.052_high_difficulty,unlimited,unlimited_high_amplitude
2965,1433-0c4bc054-47de-441c-95fe-5b90017994d7,31,high_danger_low_difficulty,red,2,unlimited_trajectory_high_amplitude_high_danger_0.053_low_difficulty_52.33_red.mp4,,40.0,,91.0,2.0,2.0,unlimited,high,high,0.53,low,0.5233,unlimited_trajectory_high_amplitude_high_danger_0.053_low_difficulty,unlimited,unlimited_high_amplitude
2966,1433-0c4bc054-47de-441c-95fe-5b90017994d7,31,low_danger_high_difficulty,blue,3,unlimited_trajectory_low_amplitude_low_danger_0.039_high_difficulty_60.33_blue.mp4,,20.0,,91.0,2.0,2.0,unlimited,low,low,0.39,high,0.6033,unlimited_trajectory_low_amplitude_low_danger_0.039_high_difficulty,unlimited,unlimited_low_amplitude
2967,1433-0c4bc054-47de-441c-95fe-5b90017994d7,31,low_danger_low_difficulty,yellow,4,unlimited_trajectory_low_amplitude_low_danger_0.039_low_difficulty_48.00_yellow.mp4,,30.0,,91.0,2.0,2.0,unlimited,low,low,0.39,low,0.48,unlimited_trajectory_low_amplitude_low_danger_0.039_low_difficulty,unlimited,unlimited_low_amplitude
2968,4617-98aff171-3a86-44d3-a555-29fcc1d462d9,34,high_danger_high_difficulty,red,1,mr_5_2_20_trajectory_low_amplitude_high_danger_0.055_high_difficulty_56.67_red.mp4,60.0,,,33.0,1.0,3.0,mr_5_2_20,low,high,0.55,high,0.5667,mr_5_2_20_trajectory_low_amplitude_high_danger_0.055_high_difficulty,mr_5_2_20,mr_5_2_20_low_amplitude
2969,4617-98aff171-3a86-44d3-a555-29fcc1d462d9,34,high_danger_low_difficulty,blue,2,mr_5_2_20_trajectory_low_amplitude_high_danger_0.050_low_difficulty_46.00_blue.mp4,55.0,,,33.0,1.0,3.0,mr_5_2_20,low,high,0.5,low,0.46,mr_5_2_20_trajectory_low_amplitude_high_danger_0.050_low_difficulty,mr_5_2_20,mr_5_2_20_low_amplitude
2970,4617-98aff171-3a86-44d3-a555-29fcc1d462d9,34,low_danger_high_difficulty,yellow,3,mr_5_2_20_trajectory_high_amplitude_low_danger_0.048_high_difficulty_70.00_yellow.mp4,54.0,,,33.0,1.0,3.0,mr_5_2_20,high,low,0.48,high,0.7,mr_5_2_20_trajectory_high_amplitude_low_danger_0.048_high_difficulty,mr_5_2_20,mr_5_2_20_high_amplitude
2971,4617-98aff171-3a86-44d3-a555-29fcc1d462d9,34,low_danger_low_difficulty,green,4,mr_5_2_20_trajectory_high_amplitude_low_danger_0.048_low_difficulty_53.67_green.mp4,63.0,,,33.0,1.0,3.0,mr_5_2_20,high,low,0.48,low,0.5367000000000001,mr_5_2_20_trajectory_high_amplitude_low_danger_0.048_low_difficulty,mr_5_2_20,mr_5_2_20_high_amplitude
2972,2251-4438a6ed-9c26-4c41-b73a-c14ca7be5b1d,52,high_danger_high_difficulty,yellow,1,unlimited_trajectory_low_amplitude_high_danger_0.047_high_difficulty_60.67_yellow.mp4,27.0,,,0.0,0.0,0.0,unlimited,low,high,0.47,high,0.6067,unlimited_trajectory_low_amplitude_high_danger_0.047_high_difficulty,unlimited,unlimited_low_amplitude
2973,2251-4438a6ed-9c26-4c41-b73a-c14ca7be5b1d,52,high_danger_low_difficulty,green,2,unlimited_trajectory_low_amplitude_high_danger_0.047_low_difficulty_48.00_green.mp4,29.0,,,0.0,0.0,0.0,unlimited,low,high,0.47,low,0.48,unlimited_trajectory_low_amplitude_high_danger_0.047_low_difficulty,unlimited,unlimited_low_amplitude
